prefLabel,id,from_to,matchType,text
fundus,http://sbmi.uth.tmc.edu/ontology/ochv#47121,7292-7297|31828-31833,PREF|PREF,FUNDUS|FUNDUS
fundus,http://sbmi.uth.tmc.edu/ontology/ochv#C0740422,7292-7297|31828-31833,PREF|PREF,FUNDUS|FUNDUS
central sulcus,http://sbmi.uth.tmc.edu/ontology/ochv#C0228188,7306-7319|31843-31856|32615-32628,PREF|PREF|PREF,CENTRAL SULCUS|CENTRAL SULCUS|CENTRAL SULCUS
central,http://sbmi.uth.tmc.edu/ontology/ochv#20304,7306-7312|26334-26339|26908-26914|31843-31849|32615-32621|40091-40097|40133-40138,PREF|SYN|SYN|PREF|PREF|SYN|SYN,CENTRAL|CENTRE|CENTERS|CENTRAL|CENTRAL|CENTERS|CENTER
central,http://sbmi.uth.tmc.edu/ontology/ochv#C0205099,7306-7312|31843-31849|32615-32621,PREF|PREF|PREF,CENTRAL|CENTRAL|CENTRAL
group,http://sbmi.uth.tmc.edu/ontology/ochv#C0441833,7462-7466|8233-8237|17561-17565|31962-31966|34041-34045|37777-37781|37801-37805|37928-37932|38076-38080|42531-42535,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,GROUP|GROUP|GROUP|GROUP|GROUP|GROUP|GROUP|GROUP|GROUP|GROUP
week,http://sbmi.uth.tmc.edu/ontology/ochv#C0439230,7520-7523,PREF,WEEK
subsequent,http://sbmi.uth.tmc.edu/ontology/ochv#48333,7616-7625,PREF,SUBSEQUENT
subsequent,http://sbmi.uth.tmc.edu/ontology/ochv#C0750530,7616-7625,PREF,SUBSEQUENT
error,http://sbmi.uth.tmc.edu/ontology/ochv#C0743559,8026-8030|19919-19923|37166-37170,PREF|PREF|PREF,ERROR|ERROR|ERROR
error,http://sbmi.uth.tmc.edu/ontology/ochv#47508,8026-8030|19919-19923|37166-37170,PREF|PREF|PREF,ERROR|ERROR|ERROR
volume,http://sbmi.uth.tmc.edu/ontology/ochv#C0449468,8092-8097|32675-32680,PREF|PREF,VOLUME|VOLUME
number,http://sbmi.uth.tmc.edu/ontology/ochv#C0449788,8104-8109,PREF,NUMBER
2015,http://sbmi.uth.tmc.edu/ontology/ochv#2015,8120-8123|35135-35138,PREF|PREF,2015|2015
nature,http://sbmi.uth.tmc.edu/ontology/ochv#31269,8125-8130|35140-35145,PREF|PREF,NATURE|NATURE
nature,http://sbmi.uth.tmc.edu/ontology/ochv#C1262865,8125-8130|35140-35145,PREF|PREF,NATURE|NATURE
nature,http://sbmi.uth.tmc.edu/ontology/ochv#C0349590,8125-8130|35140-35145,PREF|PREF,NATURE|NATURE
neuroscience,http://sbmi.uth.tmc.edu/ontology/ochv#C0027910,8132-8143,PREF,NEUROSCIENCE
seven,http://sbmi.uth.tmc.edu/ontology/ochv#C0205453,8242-8246|13872-13876|14413-14417|17570-17574|18687-18691|19653-19657|20470-20474|30309-30313|40364-40368,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SEVEN|SEVEN|SEVEN|SEVEN|SEVEN|SEVEN|SEVEN|SEVEN|SEVEN
scanner,http://sbmi.uth.tmc.edu/ontology/ochv#C0183115,8261-8267|14478-14484|29445-29451|30403-30409|30761-30767,PREF|PREF|PREF|PREF|PREF,SCANNER|SCANNER|SCANNER|SCANNER|SCANNER
overlap,http://sbmi.uth.tmc.edu/ontology/ochv#C0185027,8609-8615|22910-22916|31813-31819|39806-39812,PREF|PREF|PREF|PREF,OVERLAP|OVERLAP|OVERLAP|OVERLAP
exhibit,http://sbmi.uth.tmc.edu/ontology/ochv#C0015272,8754-8760|24821-24827,PREF|PREF,EXHIBIT|EXHIBIT
idea,http://sbmi.uth.tmc.edu/ontology/ochv#54235,9039-9042|16203-16206|20455-20458|21680-21683|22035-22038|24466-24469|24549-24552,PREF|PREF|PREF|PREF|PREF|PREF|PREF,IDEA|IDEA|IDEA|IDEA|IDEA|IDEA|IDEA
idea,http://sbmi.uth.tmc.edu/ontology/ochv#C1031756,9039-9042|16203-16206|20455-20458|21680-21683|22035-22038|24466-24469|24549-24552,PREF|PREF|PREF|PREF|PREF|PREF|PREF,IDEA|IDEA|IDEA|IDEA|IDEA|IDEA|IDEA
lead,http://sbmi.uth.tmc.edu/ontology/ochv#C0023175,9357-9360,PREF,LEAD
lead,http://sbmi.uth.tmc.edu/ontology/ochv#7256,9357-9360,PREF,LEAD
strong,http://sbmi.uth.tmc.edu/ontology/ochv#C0442821,9365-9370,PREF,STRONG
spread,http://sbmi.uth.tmc.edu/ontology/ochv#C0332261,9501-9506|23024-23029,PREF|PREF,SPREAD|SPREAD
does not,http://sbmi.uth.tmc.edu/ontology/ochv#C1299585,9721-9728|21842-21849|36591-36598,PREF|PREF|PREF,DOES NOT|DOES NOT|DOES NOT
pyramidal tract,http://sbmi.uth.tmc.edu/ontology/ochv#C0034229,9913-9927,PREF,PYRAMIDAL TRACT
tract,http://sbmi.uth.tmc.edu/ontology/ochv#C1185740,9923-9927,PREF,TRACT
tract,http://sbmi.uth.tmc.edu/ontology/ochv#55992,9923-9927,PREF,TRACT
able,http://sbmi.uth.tmc.edu/ontology/ochv#C1299581,10161-10164|16106-16109,PREF|PREF,ABLE|ABLE
minimal,http://sbmi.uth.tmc.edu/ontology/ochv#C0547039,10208-10214,PREF,MINIMAL
right hand,http://sbmi.uth.tmc.edu/ontology/ochv#C0230370,10259-10268|10487-10496|12115-12124|15740-15749|16280-16289,PREF|PREF|PREF|PREF|PREF,RIGHT HAND|RIGHT HAND|RIGHT HAND|RIGHT HAND|RIGHT HAND
left hand,http://sbmi.uth.tmc.edu/ontology/ochv#C0230371,10282-10290,PREF,LEFT HAND
prediction,http://sbmi.uth.tmc.edu/ontology/ochv#43552,10308-10318|14960-14969|17963-17973|22273-22283|42714-42724|43141-43150|43273-43282,SYN|PREF|SYN|SYN|SYN|PREF|PREF,PREDICTIONS|PREDICTION|PREDICTIONS|PREDICTIONS|PREDICTIONS|PREDICTION|PREDICTION
