prefLabel,id,from_to,matchType,text
Use,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25340,1059-1061|1177-1179|1199-1203|1643-1645|3014-3016|4205-4207|8505-8507|9115-9117|10333-10337|10688-10692|11845-11849|13788-13792|14127-14129|14593-14597|15065-15067|15256-15258|16074-16078|16855-16857|17827-17831|18965-18969|19206-19210|19893-19897|21564-21566|21621-21625|22831-22833|23364-23368|23547-23551|24482-24486|24920-24922|27242-27244|42358-42362|42672-42676|43164-43168,PREF|PREF|SYN|PREF|PREF|PREF|PREF|PREF|SYN|SYN|SYN|SYN|PREF|SYN|PREF|PREF|SYN|PREF|SYN|SYN|SYN|SYN|PREF|SYN|PREF|SYN|SYN|SYN|PREF|PREF|SYN|SYN|SYN,USE|USE|USAGE|USE|USE|USE|USE|USE|USAGE|USAGE|USAGE|USAGE|USE|USAGE|USE|USE|USAGE|USE|USAGE|USAGE|USAGE|USAGE|USE|USAGE|USE|USAGE|USAGE|USAGE|USE|USE|USAGE|USAGE|USAGE
Use,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C95018,1059-1061|1177-1179|1643-1645|3014-3016|4205-4207|8505-8507|9115-9117|14127-14129|15065-15067|15256-15258|16855-16857|21564-21566|22831-22833|24920-24922|27242-27244,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,USE|USE|USE|USE|USE|USE|USE|USE|USE|USE|USE|USE|USE|USE|USE
Hypothesis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28362,1078-1087,PREF,HYPOTHESIS
Determine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136827,1150-1159|9090-9099|16992-17001|18755-18764|22952-22961|25050-25058|25398-25407|25593-25602|28424-28432|37208-37216|41456-41464,SYN|SYN|SYN|SYN|SYN|PREF|SYN|SYN|PREF|PREF|PREF,DETERMINED|DETERMINED|DETERMINED|DETERMINED|DETERMINED|DETERMINE|DETERMINED|DETERMINED|DETERMINE|DETERMINE|DETERMINE
Variability,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85443,1392-1402|8785-8795|13111-13121|21292-21302,PREF|PREF|PREF|PREF,VARIABILITY|VARIABILITY|VARIABILITY|VARIABILITY
Representation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67045,1422-1437|4303-4318|8280-8295|8925-8940|11631-11646|12508-12523|13268-13283|13999-14014|14152-14160|15174-15189|16127-16142|16616-16631|16795-16810|20785-20798|21071-21086|21346-21361|21483-21498|23683-23698|24573-24588|25314-25329|25846-25861|26893-26906|32287-32300|42187-42202|42617-42630,SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF|PREF|SYN|PREF,REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENT|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATION|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATIONAL|REPRESENTATION|REPRESENTATION|REPRESENTATIONAL|REPRESENTATION
Similarity,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C72665,1439-1448|3740-3749|4644-4650|6784-6793|9642-9648|11421-11430|14247-14256|14324-14333|14766-14775|14905-14914|17108-17114|17259-17265|18034-18043|18472-18481|19297-19303|20370-20376|21725-21731|21782-21788|22853-22862|23675-23681|24986-24992|28473-28479|28774-28777|30526-30532|35604-35610|40469-40475|41470-41479,PREF|PREF|SYN|PREF|SYN|PREF|PREF|PREF|PREF|PREF|SYN|SYN|PREF|PREF|SYN|SYN|SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF,SIMILARITY|SIMILARITY|SIMILAR|SIMILARITY|SIMILAR|SIMILARITY|SIMILARITY|SIMILARITY|SIMILARITY|SIMILARITY|SIMILAR|SIMILAR|SIMILARITY|SIMILARITY|SIMILAR|SIMILAR|SIMILAR|SIMILAR|SIMILARITY|SIMILAR|SIMILAR|SIMILAR|LIKE|SIMILAR|SIMILAR|SIMILAR|SIMILARITY
Prediction,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54156,1598-1606|9294-9302|12078-12086|13476-13484|14305-14313|14605-14613|14960-14969|15429-15437|16013-16021|16837-16845|17355-17363|18843-18851|19476-19484|20304-20312|21519-21527|43141-43150|43273-43282,SYN|SYN|SYN|SYN|SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF|PREF,PREDICTED|PREDICTED|PREDICTED|PREDICTED|PREDICTED|PREDICTED|PREDICTION|PREDICTED|PREDICTED|PREDICTED|PREDICTED|PREDICTED|PREDICTED|PREDICTED|PREDICTED|PREDICTION|PREDICTION
Statistics,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17167,1624-1633|8486-8495|15237-15246|16933-16942|18359-18368|18415-18424|21545-21554|23983-23993|24940-24949|36875-36885|37381-37391|38129-38138|38468-38477|38852-38861|43028-43037|43230-43239,PREF|PREF|PREF|PREF|PREF|PREF|PREF|SYN|PREF|SYN|SYN|PREF|PREF|PREF|PREF|PREF,STATISTICS|STATISTICS|STATISTICS|STATISTICS|STATISTICS|STATISTICS|STATISTICS|STATISTICAL|STATISTICS|STATISTICAL|STATISTICAL|STATISTICS|STATISTICS|STATISTICS|STATISTICS|STATISTICS
Consistent,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85901,1821-1835|1821-1830|20947-20956|24528-24542|24528-24537|25519-25528,SYN|PREF|PREF|SYN|PREF|PREF,CONSISTENT WITH|CONSISTENT|CONSISTENT|CONSISTENT WITH|CONSISTENT|CONSISTENT
Participant,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29867,2034-2044|29491-29501|31145-31155|34012-34022|37051-37061|38503-38513|39873-39883|40885-40895|40957-40967|41100-41110|42791-42801,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,PARTICIPANT|PARTICIPANT|PARTICIPANT|PARTICIPANT|PARTICIPANT|PARTICIPANT|PARTICIPANT|PARTICIPANT|PARTICIPANT|PARTICIPANT|PARTICIPANT
Split,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54572,2063-2067|2456-2460|7534-7538|7801-7805|32807-32811|34990-34994,PREF|PREF|PREF|PREF|PREF|PREF,SPLIT|SPLIT|SPLIT|SPLIT|SPLIT|SPLIT
Half,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C81009,2069-2072|2462-2465|7540-7543|7807-7810|7866-7869|32948-32951|33220-33223|34996-34999,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,HALF|HALF|HALF|HALF|HALF|HALF|HALF|HALF
Long-Term,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25322,2151-2159,PREF,LONG-TERM
Long,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25248,2151-2154|41738-41741|41776-41779,PREF|PREF|PREF,LONG|LONG|LONG
Long,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48311,2151-2154|41738-41741|41776-41779,PREF|PREF|PREF,LONG|LONG|LONG
Term,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45559,2156-2159,PREF,TERM
Term,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25703,2156-2159,PREF,TERM
Digit,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73791,2175-2179|5624-5628|6702-6706|13593-13597|15458-15462|33586-33590|34375-34379|35471-35475|36044-36048,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,DIGIT|DIGIT|DIGIT|DIGIT|DIGIT|DIGIT|DIGIT|DIGIT|DIGIT
Digit,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40186,2175-2179|5624-5628|6702-6706|13593-13597|15458-15462|33586-33590|34375-34379|35471-35475|36044-36048,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,DIGIT|DIGIT|DIGIT|DIGIT|DIGIT|DIGIT|DIGIT|DIGIT|DIGIT
Difference,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C46003,2202-2210|7232-7240|11794-11803|12461-12469|13899-13908|17072-17080|17874-17883|19366-19374|22686-22694|25109-25117|25266-25274|33739-33747|34723-34731|40390-40398|42853-42861,SYN|SYN|PREF|SYN|PREF|SYN|PREF|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN,DIFFERENT|DIFFERENT|DIFFERENCE|DIFFERENT|DIFFERENCE|DIFFERENT|DIFFERENCE|DIFFERENT|DIFFERENT|DIFFERENT|DIFFERENT|DIFFERENT|DIFFERENT|DIFFERENT|DIFFERENT
Set,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47894,2212-2214|10826-10828|14406-14408|16506-16508|16949-16951|26044-26046|36870-36872|41657-41659|43246-43248,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SET|SET|SET|SET|SET|SET|SET|SET|SET
Measured,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44473,2262-2269|9701-9708|10504-10511|15443-15450|16300-16307|19490-19497|28859-28866|35217-35224|38572-38579|40872-40879|41566-41573|42744-42751,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,MEASURED|MEASURED|MEASURED|MEASURED|MEASURED|MEASURED|MEASURED|MEASURED|MEASURED|MEASURED|MEASURED|MEASURED
Period,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25616,2289-2294|7438-7443|29932-29937,PREF|PREF|PREF,PERIOD|PERIOD|PERIOD
Month,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29846,2301-2306|2499-2504|7450-7455|29926-29930,SYN|SYN|SYN|PREF,MONTHS|MONTHS|MONTHS|MONTH
Session,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67447,2394-2400|2446-2452|7607-7613|7712-7718|7893-7899|7962-7968|30260-30266|34459-34465|34649-34655|34665-34671|34751-34757|34846-34852|34895-34901|34925-34931|35018-35024,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SESSION|SESSION|SESSION|SESSION|SESSION|SESSION|SESSION|SESSION|SESSION|SESSION|SESSION|SESSION|SESSION|SESSION|SESSION
Correlation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48834,2402-2412|2841-2851|3866-3876|3924-3933|4068-4077|5844-5854|5990-6000|6069-6079|6401-6411|7504-7514|7651-7661|7970-7980|8405-8414|10657-10666|10854-10864|11106-11116|12127-12136|12403-12413|15409-15419|17386-17395|18205-18214|19455-19465|19827-19837|20834-20843|22791-22801|33048-33058|33958-33968|34284-34294|34544-34554|34673-34683|34759-34769|34826-34836|36001-36011|37585-37595|37717-37727|38056-38065|42238-42248|42316-42326|43104-43113,PREF|PREF|PREF|SYN|SYN|PREF|PREF|PREF|PREF|PREF|PREF|PREF|SYN|SYN|PREF|PREF|SYN|PREF|PREF|SYN|SYN|PREF|PREF|SYN|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|SYN|PREF|PREF|SYN,CORRELATION|CORRELATION|CORRELATION|CORRELATED|CORRELATED|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATED|CORRELATED|CORRELATION|CORRELATION|CORRELATED|CORRELATION|CORRELATION|CORRELATED|CORRELATED|CORRELATION|CORRELATION|CORRELATED|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATION|CORRELATED|CORRELATION|CORRELATION|CORRELATED
Fig,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71971,2481-2483|5363-5365|5452-5454|10754-10756|11061-11063|11379-11381|13437-13439|13521-13523|13801-13803|14572-14574|17217-17219|17306-17308|17476-17478|18123-18125|20927-20929|31895-31897|33452-33454|33632-33634,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG
Theory,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84379,2576-2586|11140-11150|44251-44256,SYN|SYN|PREF,THEORETICAL|THEORETICAL|THEORY
Maximum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25564,2588-2594|10835-10841|11153-11159|19690-19696|20176-20182|20187-20193,PREF|PREF|PREF|SYN|SYN|SYN,MAXIMUM|MAXIMUM|MAXIMUM|MAXIMAL|MAXIMAL|MAXIMAL
Arrangement,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61532,2623-2633|4229-4239|6643-6653|7035-7045|13202-13212|15574-15584|17241-17253|18317-18329|19531-19543|21425-21435|25155-25165|25494-25504|31000-31012|39477-39489|40043-40053|40351-40361,PREF|PREF|PREF|PREF|PREF|PREF|SYN|SYN|SYN|PREF|PREF|PREF|SYN|SYN|PREF|PREF,ARRANGEMENT|ARRANGEMENT|ARRANGEMENT|ARRANGEMENT|ARRANGEMENT|ARRANGEMENT|CONFIGURATION|CONFIGURATION|CONFIGURATION|ARRANGEMENT|ARRANGEMENT|ARRANGEMENT|CONFIGURATION|CONFIGURATION|ARRANGEMENT|ARRANGEMENT
Visible,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48173,2642-2648,PREF,VISIBLE
Ventral,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45875,2681-2687|25530-25536,PREF|PREF,VENTRAL|VENTRAL
Dorsal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45874,2716-2721|15717-15722|25538-25543,PREF|PREF|PREF,DORSAL|DORSAL|DORSAL
Strip,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42865,2742-2746|13243-13247|13430-13434,PREF|PREF|PREF,STRIP|STRIP|STRIP
Pattern,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25336,2828-2834|4686-4692|5122-5128|5607-5613|6168-6174|6622-6628|7411-7417|8532-8538|10723-10729|12782-12788|12987-12993|14648-14654|19789-19795|20761-20767|23175-23181|31510-31516|32904-32910|33522-33528|37470-37476|39845-39851|40286-40292,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN
Possible,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82490,2911-2918|5279-5286|5777-5784|6831-6838|17657-17664|20021-20028|25371-25378|32570-32577|33072-33079|35369-35376|36067-36074|36206-36213,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE
Structure,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41186,3031-3039|3878-3886|4058-4066|4320-4328|5103-5111|6341-6349|8297-8305|8942-8950|9053-9061|10919-10927|11432-11440|11648-11656|12097-12105|12257-12265|12415-12423|12525-12533|13285-13293|13495-13503|13654-13662|14016-14024|14777-14785|15087-15095|15191-15199|16033-16041|16144-16152|16633-16641|16812-16820|18796-18804|19851-19859|20824-20832|21088-21096|21363-21371|21500-21508|22804-22812|22864-22872|23439-23447|23995-24003|24590-24598|24845-24853|25331-25339|25863-25871|30538-30546|35858-35866|35956-35964|36825-36833|37758-37766|37891-37899|38036-38044|42204-42212|42250-42258|42328-42336,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE
Sensorimotor Cortex,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154777,3065-3083,PREF,SENSORIMOTOR CORTEX
Control,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61299,3162-3171|27657-27663|27680-27686|27809-27815|29857-29863,SYN|PREF|PREF|PREF|PREF,CONTROLLED|CONTROL|CONTROL|CONTROL|CONTROL
Electrophysiology,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16540,3307-3323,PREF,ELECTROPHYSIOLOGY
Analysis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25391,3510-3517|26481-26488|31446-31453|36887-36894|41379-41386,SYN|PREF|PREF|PREF|PREF,ANALYZED|ANALYSIS|ANALYSIS|ANALYSIS|ANALYSIS
Function,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25518,3581-3590|6195-6204|12696-12703|27306-27315|27892-27901|29388-29397|30175-30184|30776-30785|31250-31257|31377-31384|32818-32827|33089-33098|33476-33485|33979-33988|34057-34066|34122-34131|35504-35513,SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|PREF|PREF|SYN|SYN|SYN|SYN|SYN|SYN|SYN,FUNCTIONAL|FUNCTIONAL|FUNCTION|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTION|FUNCTION|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL
Magnetic Resonance Imaging,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16809,3592-3617|3592-3609,PREF|SYN,MAGNETIC RESONANCE IMAGING|MAGNETIC RESONANCE
Layout,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43430,3649-3654|8992-8997,PREF|PREF,LAYOUT|LAYOUT
Relative,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21480,3731-3738|4220-4227|4747-4754|8583-8590|19596-19603|21155-21162,PREF|PREF|PREF|PREF|PREF|PREF,RELATIVE|RELATIVE|RELATIVE|RELATIVE|RELATIVE|RELATIVE
Pair,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48046,3763-3766|4805-4808|10600-10603|35242-35245|35378-35381|36050-36053,PREF|PREF|PREF|PREF|PREF|PREF,PAIR|PAIR|PAIR|PAIR|PAIR|PAIR
Better,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71685,3842-3847|14681-14686|20871-20876|23323-23328|23334-23341|34113-34120|43129-43134|44082-44089,PREF|PREF|PREF|PREF|SYN|SYN|PREF|SYN,BETTER|BETTER|BETTER|BETTER|IMPROVED|IMPROVED|BETTER|IMPROVED
Improved,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125459,3842-3847|14681-14686|20871-20876|23323-23328|23334-23341|34113-34120|43129-43134|44082-44089,SYN|SYN|SYN|SYN|PREF|PREF|SYN|PREF,BETTER|BETTER|BETTER|BETTER|IMPROVED|IMPROVED|BETTER|IMPROVED
Generalized,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63764,3962-3972,PREF,GENERALIZED
Experiment,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42790,3980-3989|8181-8190|26565-26574|30511-30520|30572-30581|39187-39196|39393-39402|41933-41942,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT
Complex,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19398,3997-4003|16158-16164|19073-19079|21114-21120|21584-21590,PREF|PREF|PREF|PREF|PREF,COMPLEX|COMPLEX|COMPLEX|COMPLEX|COMPLEX
Complex,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47881,3997-4003|16158-16164|19073-19079|21114-21120|21584-21590,PREF|PREF|PREF|PREF|PREF,COMPLEX|COMPLEX|COMPLEX|COMPLEX|COMPLEX
Involuntary,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94195,4096-4106|43773-43783,PREF|PREF,INVOLUNTARY|INVOLUNTARY
Force,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48161,4148-4152|10216-10220|16470-16474|19698-19702|19864-19868|23211-23215|27479-27483|27602-27606|28814-28818|28880-28884|29178-29182|31066-31070|40788-40792|43612-43616|43785-43789,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE
Sensory,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28259,4281-4287|15625-15631|23647-23653|23807-23813|23912-23918|24008-24014|24076-24082|24284-24290|26859-26865|27268-27274,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY
Inspection,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53604,4503-4512,PREF,INSPECTION
Example,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48175,4562-4568|9153-9159,PREF|PREF,EXAMPLE|EXAMPLE
Ring,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61458,4609-4612|5674-5677|9182-9185|10063-10066|30145-30148,PREF|PREF|PREF|PREF|PREF,RING|RING|RING|RING|RING
Little,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76350,4619-4624|20675-20680|20746-20751,PREF|PREF|PREF,LITTLE|LITTLE|LITTLE
Other Than,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C151896,4660-4669,PREF,OTHER THAN
Of Each,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64642,4797-4803|29634-29640|31209-31215|34004-34010|37730-37736,PREF|PREF|PREF|PREF|PREF,OF EACH|OF EACH|OF EACH|OF EACH|OF EACH
Exact,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86021,4844-4848|8978-8982,PREF|PREF,EXACT|EXACT
Distribution,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123937,4858-4869|19431-19442|25778-25789,PREF|PREF|PREF,DISTRIBUTION|DISTRIBUTION|DISTRIBUTION
Distribution,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45273,4858-4869|19431-19442|25778-25789|26803-26813,PREF|PREF|PREF|SYN,DISTRIBUTION|DISTRIBUTION|DISTRIBUTION|DISTRIBUTED
Distance,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25167,4941-4948|5130-5137|6332-6339|10910-10917|11040-11047|11262-11269|11306-11313|12088-12095|13486-13493|13645-13652|16024-16031|17017-17024|17192-17199|17327-17334|18094-18101|18259-18266|18787-18794|19224-19231|20719-20726|31488-31495|33530-33537|33544-33551|33655-33662|33990-33997|35477-35484|35695-35702|35947-35954|37611-37618|37749-37756|37881-37888|38027-38034|39919-39926|41895-41902|42471-42478,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE
Sum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25697,4992-4994|18919-18921,PREF|PREF,SUM|SUM
Voxel,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79424,5007-5011|5016-5020|5060-5064|12710-12714|30296-30300|34529-34533|34538-34542,PREF|PREF|PREF|PREF|PREF|PREF|PREF,VOXEL|VOXEL|VOXEL|VOXEL|VOXEL|VOXEL|VOXEL
Noise,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45783,5095-5099|10897-10901|10955-10959|35852-35856|36839-36843|37534-37538|37663-37667|42813-42817,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,NOISE|NOISE|NOISE|NOISE|NOISE|NOISE|NOISE|NOISE
Small,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25376,5116-5120|5702-5706|10622-10626|17210-17214|19279-19283|20882-20886|34242-34246|35754-35758,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SMALL|SMALL|SMALL|SMALL|SMALL|SMALL|SMALL|SMALL
Matrix,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45802,5355-5360|5488-5493|12665-12670|36159-36164|36326-36331|43751-43756|43920-43925|44120-44125,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX
